National_Dex, Pokemon                     , Form               , Obtainability, Series
         878, Cufant                      ,                    , True         , SV
         879, Copperajah                  ,                    , True         , SV
         884, Duraludon                   ,                    , True         , SV
         885, Dreepy                      ,                    , True         , SV
         886, Drakloak                    ,                    , True         , SV
         887, Dragapult                   ,                    , True         , SV
         888, Zacian                      ,                    , True         , SV
         889, Zamazenta                   ,                    , True         , SV
         890, Eternatus                   ,                    , True         , SV
         891, Kubfu                       ,                    , True         , SV
         892, Urshifu                     , Single-Strike Style, True         , SV
         892, Urshifu                     , Rapid-Strike Style , True         , SV
         893, Zarude                      ,                    , True         , SV
         894, Regieleki                   ,                    , True         , SV
         895, Regidrago                   ,                    , True         , SV
         896, Glastrier                   ,                    , True         , SV
         897, Spectrier                   ,                    , True         , SV
         898, Calyrex                     ,                    , True         , SV
         898, Calyrex                     , Ice Rider          , True         , SV
         898, Calyrex                     , Shadow Rider       , True         , SV
         899, Wyrdeer                     ,                    , True         , SV
         900, Kleavor                     ,                    , True         , SV
         901, Ursaluna                    ,                    , True         , SV
         901, Bloodmoon Ursaluna          ,                    , True         , SV
         902, Basculegion                 , Male               , True         , SV
         902, Basculegion                 ,                    , True         , SV
         903, Sneasler                    ,                    , True         , SV
         904, Overqwil                    ,                    , True         , SV
         905, Enamorus ,                    , True         , SV
         905, Enamorus                    , Therian Forme      , True         , SV
         906, Sprigatito                  ,                    , True         , SV
         907, Floragato                   ,                    , True         , SV
         908, Meowscarada                 ,                    , True         , SV
         909, Fuecoco                     ,                    , True         , SV
         910, Crocalor                    ,                    , True         , SV
         911, Skeledirge                  ,                    , True         , SV
         912, Quaxly                      ,                    , True         , SV
         913, Quaxwell                    ,                    , True         , SV
         914, Quaquaval                   ,                    , True         , SV
         915, Lechonk                     ,                    , True         , SV
         916, Oinkologne                  ,                    , True         , SV
         916, Oinkologne                  , Male               , True         , SV
         917, Tarountula                  ,                    , True         , SV
         918, Spidops                     ,                    , True         , SV
         919, Nymble                      ,                    , True         , SV
         920, Lokix                       ,                    , True         , SV
         921, Pawmi                       ,                    , True         , SV
         922, Pawmo                       ,                    , True         , SV
         923, Pawmot                      ,                    , True         , SV
         924, Tandemaus                   ,                    , True         , SV
         925, Maushold                    ,                    , True         , SV
         926, Fidough                     ,                    , True         , SV
         927, Dachsbun                    ,                    , True         , SV
         928, Smoliv                      ,                    , True         , SV
         929, Dolliv                      ,                    , True         , SV
         930, Arboliva                    ,                    , True         , SV
         931, Squawkabilly                ,                    , True         , SV
         932, Nacli                       ,                    , True         , SV
         933, Naclstack                   ,                    , True         , SV
         934, Garganacl                   ,                    , True         , SV
         935, Charcadet                   ,                    , True         , SV
         936, Armarouge                   ,                    , True         , SV
         937, Ceruledge                   ,                    , True         , SV
         938, Tadbulb                     ,                    , True         , SV
         939, Bellibolt                   ,                    , True         , SV
         940, Wattrel                     ,                    , True         , SV
         941, Kilowattrel                 ,                    , True         , SV
         942, Maschiff                    ,                    , True         , SV
         943, Mabosstiff                  ,                    , True         , SV
         944, Shroodle                    ,                    , True         , SV
         945, Grafaiai                    ,                    , True         , SV
         946, Bramblin                    ,                    , True         , SV
         947, Brambleghast                ,                    , True         , SV
         948, Toedscool                   ,                    , True         , SV
         949, Toedscruel                  ,                    , True         , SV
         950, Klawf                       ,                    , True         , SV
         951, Capsakid                    ,                    , True         , SV
         952, Scovillain                  ,                    , True         , SV
         953, Rellor                      ,                    , True         , SV
         954, Rabsca                      ,                    , True         , SV
         955, Flittle                     ,                    , True         , SV
         956, Espathra                    ,                    , True         , SV
         957, Tinkatink                   ,                    , True         , SV
         958, Tinkatuff                   ,                    , True         , SV
         959, Tinkaton                    ,                    , True         , SV
         960, Wiglett                     ,                    , True         , SV
         961, Wugtrio                     ,                    , True         , SV
         962, Bombirdier                  ,                    , True         , SV
         963, Finizen                     ,                    , True         , SV
         964, Palafin                     ,                    , True         , SV
         965, Varoom                      ,                    , True         , SV
         966, Revavroom                   ,                    , True         , SV
         967, Cyclizar                    ,                    , True         , SV
         968, Orthworm                    ,                    , True         , SV
         969, Glimmet                     ,                    , True         , SV
         970, Glimmora                    ,                    , True         , SV
         971, Greavard                    ,                    , True         , SV
         972, Houndstone                  ,                    , True         , SV
         973, Flamigo                     ,                    , True         , SV
         974, Cetoddle                    ,                    , True         , SV
         975, Cetitan                     ,                    , True         , SV
         976, Veluza                      ,                    , True         , SV
         977, Dondozo                     ,                    , True         , SV
         978, Tatsugiri                   ,                    , True         , SV
         979, Annihilape                  ,                    , True         , SV
         980, Clodsire                    ,                    , True         , SV
         981, Farigiraf                   ,                    , True         , SV
         982, Dudunsparce                 ,                    , True         , SV
         983, Kingambit                   ,                    , True         , SV
         984, Great Tusk                  ,                    , True         , SV
         985, Scream Tail                 ,                    , True         , SV
         986, Brute Bonnet                ,                    , True         , SV
         987, Flutter Mane                ,                    , True         , SV
         988, Slither Wing                ,                    , True         , SV
         989, Sandy Shocks                ,                    , True         , SV
         990, Iron Treads                 ,                    , True         , SV
         991, Iron Bundle                 ,                    , True         , SV
         992, Iron Hands                  ,                    , True         , SV
         993, Iron Jugulis                ,                    , True         , SV
         994, Iron Moth                   ,                    , True         , SV
         995, Iron Thorns                 ,                    , True         , SV
         996, Frigibax                    ,                    , True         , SV
         997, Arctibax                    ,                    , True         , SV
         998, Baxcalibur                  ,                    , True         , SV
         999, Gimmighoul                  , Chest Form         , True         , SV
        1000, Gholdengo                   ,                    , True         , SV
        1001, Wo-Chien                    ,                    , True         , SV
        1002, Chien-Pao                   ,                    , True         , SV
        1003, Ting-Lu                     ,                    , True         , SV
        1004, Chi-Yu                      ,                    , True         , SV
        1005, Roaring Moon                ,                    , True         , SV
        1006, Iron Valiant                ,                    , True         , SV
        1007, Koraidon                    ,                    , True         , SV
        1008, Miraidon                    ,                    , True         , SV
        1009, Walking Wake                ,                    , True         , SV
        1010, Iron Leaves                 ,                    , True         , SV
        1011, Dipplin                     ,                    , True         , SV
        1012, Poltchageist                ,                    , True         , SV
        1013, Sinistcha                   ,                    , True         , SV
        1014, Okidogi                     ,                    , True         , SV
        1015, Munkidori                   ,                    , True         , SV
        1016, Fezandipiti                 ,                    , True         , SV
        1017, Ogerpon                     ,                    , True         , SV
        1018, Archaludon                  ,                    , True         , SV
        1019, Hydrapple                   ,                    , True         , SV
        1020, Gouging Fire                ,                    , True         , SV
        1021, Raging Bolt                 ,                    , True         , SV
        1022, Iron Boulder                ,                    , True         , SV
        1023, Iron Crown                  ,                    , True         , SV
        1024, Terapagos                   ,                    , True         , SV
        1025, Pecharunt                   ,                    , True         , SV
